Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1956,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1955,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1954,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1953,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1952,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1951,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1950,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1949,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1948,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1947,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1946,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1945,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1944,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1943,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1942,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1941,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
